,Ptotal,N,Itot1_norm,Itot2_norm,PCA_1,PCA_2,Red_1,Red_2,Syn_1,Syn_2,Utot_1,Utot_2
0,0.108175094136333,935,0.16720226830572604,0.1320544276239978,0.48166606727741806,0.20930335785747956,0.004967844773584909,0.04386246315039441,0.14811796622935727,0.007620278090443877,0.8469141889970577,0.9485172587591619
1,0.15016746731750236,917,0.1975999264241617,0.21663419840143183,0.4611258694554963,0.27257482833526814,0.003857722104699404,0.008410567284634173,0.17402479363842568,0.028050139946632153,0.8221174842568749,0.9635392927687336
2,0.10182105892979826,595,0.07152781766995646,0.2615463957343075,0.5560963923465829,0.23722252947480704,0.023966455426778666,0.007092143996173855,0.05970740711520875,0.012089348320633386,0.9163261374580126,0.9808185076831928
3,0.19873445375490353,627,0.2862814015048905,0.09033881245768312,0.6361749530873531,0.1838567071105608,0.49349816214426406,0.15502349693149478,0.11842431745639022,0.13986681974549983,0.38807752039934573,0.7051096833230054
4,0.1499333177610541,779,0.18905310107553294,0.14257127615117318,0.5881574198484167,0.27172607739758875,0.1329476211918529,0.2273062910544243,0.034348398136207096,0.05047656542163655,0.8327039806719401,0.7222171435239391
5,0.06268676846762215,1049,0.06093315723426106,0.0992486956720559,0.6070050216942984,0.25894583162742196,0.00522568969538884,0.13319850234281544,0.08984249380284956,0.2562858743333185,0.9049318165017616,0.610515623323866
6,0.15572990642020693,541,0.18162509426558174,0.1663569775778109,0.6204775788820376,0.2586943348736164,0.0019995336471168757,0.31984979211274733,0.134912032988128,0.05923584813582534,0.863088433364755,0.6209143597514273
7,0.34295643148863364,694,0.41731739453889055,0.24209858482661314,0.7100564629743797,0.19263854193144625,0.0017741746779055937,0.0019476338925029173,0.33204028299006805,0.028928220320924142,0.6661855423320263,0.9691241457865728
8,0.09714619035866581,626,0.04623151978346726,0.21787874536256696,0.5824208109380545,0.322289312794732,0.004400496161967262,0.05162893513610329,0.17404397180318143,0.11279300268000723,0.8215555320348513,0.8355780621838895
